,Date,Week,Profit,Profit(W),Profit(L),NumTrade,NumTrade(W),NumTrade(L),WinRate,ProfAve,ProfAve(W),ProfAve(L),Profit(Max),NumTrade(Max),Date(Datetime),Before type,Expansion type,After type,Expn lineage
325,2011.04.01,Fri,15.1,29.7,-14.6,2,1,1,0.5,7.55,29.7,-14.6,29.7,1211,2011-04-01,squeeze,expn inverse expn,squeeze,expn range
326,2011.04.04,Mon,-52.99999999999999,0.0,-52.99999999999999,5,0,5,0.0,-10.599999999999998,0.0,-10.599999999999998,-8.9,1216,2011-04-04,squeeze,range,range,range
327,2011.04.05,Tue,11.8,11.8,0.0,2,2,0,1.0,5.9,5.9,0.0,6.3,1217,2011-04-05,range,range,range,range
328,2011.04.06,Wed,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2011-04-06,range,expansion,range,expansion
329,2011.04.07,Thu,-26.700000000000003,6.1,-32.8,3,1,2,0.3333333333333333,-8.9,6.1,-16.4,6.1,1219,2011-04-07,range,range,squeeze,range
330,2011.04.08,Fri,26.4,26.4,0.0,1,1,0,1.0,26.4,26.4,0.0,26.4,1222,2011-04-08,squeeze,expansion,squeeze,expansion
331,2011.04.11,Mon,-58.9,7.5,-66.4,7,2,5,0.2857142857142857,-8.414285714285715,3.75,-13.280000000000001,7.1,1229,2011-04-11,squeeze,trend,range,expansion
332,2011.04.12,Tue,19.4,34.4,-15.0,2,1,1,0.5,9.7,34.4,-15.0,34.4,1230,2011-04-12,range,expn range,squeeze,expn range
333,2011.04.13,Wed,-31.0,25.6,-56.6,6,1,4,0.16666666666666666,-5.166666666666667,25.6,-14.15,25.6,1237,2011-04-13,squeeze,expansion,range,expansion
334,2011.04.14,Thu,-102.19999999999999,0.0,-102.19999999999999,4,0,4,0.0,-25.549999999999997,0.0,-25.549999999999997,-16.9,1241,2011-04-14,range,expn range,squeeze,expn range
335,2011.04.15,Fri,29.599999999999998,47.9,-18.3,3,1,1,0.3333333333333333,9.866666666666665,47.9,-18.3,47.9,1244,2011-04-15,squeeze,expn expn,range,expansion
336,2011.04.18,Mon,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-999.0,99999,2011-04-18,trend,expansion,squeeze,expansion
337,2011.04.19,Tue,2.5,22.1,-19.6,2,1,1,0.5,1.25,22.1,-19.6,22.1,1246,2011-04-19,squeeze,expansion,trend,expansion
338,2011.04.20,Wed,110.7,110.7,0.0,1,1,0,1.0,110.7,110.7,0.0,110.7,1247,2011-04-20,trend,expansion,squeeze,expansion
339,2011.04.21,Thu,0.6,0.6,0.0,1,1,0,1.0,0.6,0.6,0.0,0.6,1248,2011-04-21,squeeze,expansion,RanSq,expansion
340,2011.04.22,Fri,-63.2,0.3,-63.5,5,1,4,0.2,-12.64,0.3,-15.875,0.3,1252,2011-04-22,squeeze,squeeze,squeeze,range
341,2011.04.25,Mon,-23.799999999999997,23.6,-47.4,4,1,3,0.25,-5.949999999999999,23.6,-15.799999999999999,23.6,1256,2011-04-25,squeeze,range expn,RanSq,expansion
342,2011.04.26,Tue,63.0,63.0,0.0,2,2,0,1.0,31.5,31.5,0.0,44.5,1259,2011-04-26,squeeze,expn inverse expn,trend,expn range
343,2011.04.27,Wed,65.0,165.4,-100.4,7,1,6,0.14285714285714285,9.285714285714286,165.4,-16.733333333333334,165.4,1266,2011-04-27,squeeze,fake inverse expn,expansion,expansion
344,2011.04.28,Thu,-147.79999999999998,0.0,-147.79999999999998,4,0,4,0.0,-36.949999999999996,0.0,-36.949999999999996,-30.1,1269,2011-04-28,expansion,squeeze,squeeze,range
345,2011.04.29,Fri,-24.299999999999997,21.1,-45.4,4,1,3,0.25,-6.074999999999999,21.1,-15.133333333333333,21.1,1271,2011-04-29,squeeze,range,range,range
346,2011.05.02,Mon,22.1,22.1,0.0,2,2,0,1.0,11.05,11.05,0.0,19.0,1275,2011-05-02,range,expn inverse range,range,expn range
347,2011.05.03,Tue,11.0,19.0,-8.0,3,2,1,0.6666666666666666,3.6666666666666665,9.5,-8.0,11.9,1279,2011-05-03,range,fake inverse expn,range,expansion
348,2011.05.04,Wed,-63.5,7.6,-71.1,3,1,2,0.3333333333333333,-21.166666666666668,7.6,-35.55,7.6,1281,2011-05-04,range,fake expasion,range,expansion
